   35772:	1746677875	 62.261	 -0.997254	 -0.996908	 0.999529	 1.619621	 1.374669	 -4.854480	  1.634109 	 -0.010766
   35773:	1746677876	 61.492	 -0.997264	 -0.996918	 0.999557	 1.619643	 1.374686	 -4.854416	  1.634100 	 -0.011697
   35774:	1746677877	 61.692	 -0.997256	 -0.996913	 0.999540	 1.619624	 1.374647	 -4.854528	  1.634104 	 -0.010786
   35775:	1746677878	 60.723	 -0.997258	 -0.996913	 0.999554	 1.619640	 1.374659	 -4.854427	  1.634128 	 -0.011612
   35776:	1746677879	 61.722	 -0.997261	 -0.996915	 0.999554	 1.619635	 1.374646	 -4.854552	  1.634105 	 -0.010300
   35777:	1746677880	 61.092	 -0.997258	 -0.996913	 0.999552	 1.619637	 1.374663	 -4.854416	  1.634113 	 -0.008099
   35778:	1746677881	 62.230	 -0.997256	 -0.996913	 0.999542	 1.619651	 1.374712	 -4.853965	  1.634108 	 -0.011069
   35779:	1746677882	 61.707	 -0.997259	 -0.996915	 0.999552	 1.619660	 1.374717	 -4.853793	  1.634120 	 -0.010740
   35780:	1746677883	 60.907	 -0.997252	 -0.996912	 0.999563	 1.619643	 1.374682	 -4.854161	  1.634114 	 -0.010561
   35781:	1746677884	 62.261	 -0.997261	 -0.996920	 0.999557	 1.619666	 1.374684	 -4.854280	  1.634123 	 -0.010901
   35782:	1746677885	 61.830	 -0.997266	 -0.996922	 0.999554	 1.619652	 1.374667	 -4.854339	  1.634107 	 -0.010750
   35783:	1746677886	 61.445	 -0.997257	 -0.996915	 0.999557	 1.619645	 1.374676	 -4.854257	  1.634108 	 -0.008914
   35784:	1746677887	 62.030	 -0.997260	 -0.996916	 0.999549	 1.619639	 1.374638	 -4.854340	  1.634110 	 -0.007159
   35785:	1746677888	 62.261	 -0.997255	 -0.996903	 0.999550	 1.619632	 1.374649	 -4.854479	  1.634120 	 -0.007334
   35786:	1746677889	 61.645	 -0.997264	 -0.996911	 0.999544	 1.619655	 1.374644	 -4.854610	  1.634113 	 -0.010375
   35787:	1746677890	 61.768	 -0.997261	 -0.996909	 0.999545	 1.619647	 1.374683	 -4.854274	  1.634109 	 -0.009772
   35788:	1746677891	 61.922	 -0.997252	 -0.996906	 0.999551	 1.619632	 1.374653	 -4.854393	  1.634116 	 -0.010214
   35789:	1746677892	 61.707	 -0.997252	 -0.996920	 0.999544	 1.619658	 1.374669	 -4.854522	  1.634110 	 -0.013182
   35790:	1746677893	 60.800	 -0.997262	 -0.996919	 0.999545	 1.619630	 1.374692	 -4.854246	  1.634103 	 -0.008944
   35791:	1746677894	 61.676	 -0.997260	 -0.996911	 0.999536	 1.619633	 1.374694	 -4.854370	  1.634136 	 -0.010140
   35792:	1746677895	 61.123	 -0.997257	 -0.996906	 0.999559	 1.619630	 1.374666	 -4.854273	  1.634102 	 -0.010364
   35793:	1746677896	 61.968	 -0.997256	 -0.996913	 0.999562	 1.619653	 1.374688	 -4.854532	  1.634119 	 -0.011312
   35794:	1746677897	 62.215	 -0.997258	 -0.996909	 0.999543	 1.619652	 1.374641	 -4.854544	  1.634127 	 -0.010495
   35795:	1746677898	 61.953	 -0.997250	 -0.996909	 0.999546	 1.619625	 1.374657	 -4.854496	  1.634102 	 -0.009608
   35796:	1746677899	 61.938	 -0.997254	 -0.996908	 0.999550	 1.619646	 1.374661	 -4.854252	  1.634098 	 -0.011203
   35797:	1746677900	 61.338	 -0.997251	 -0.996904	 0.999547	 1.619636	 1.374706	 -4.854146	  1.634089 	 -0.010301
   35798:	1746677901	 61.215	 -0.997253	 -0.996903	 0.999554	 1.619647	 1.374649	 -4.854431	  1.634123 	 -0.011015
   35799:	1746677902	 61.615	 -0.997258	 -0.996907	 0.999554	 1.619648	 1.374674	 -4.854318	  1.634108 	 -0.010362
   35800:	1746677903	 61.569	 -0.997252	 -0.996906	 0.999546	 1.619642	 1.374682	 -4.854259	  1.634106 	 -0.009630
   35801:	1746677904	 62.091	 -0.997257	 -0.996901	 0.999525	 1.619637	 1.374674	 -4.854241	  1.634112 	 -0.010723
   35802:	1746677905	 62.061	 -0.997249	 -0.996900	 0.999554	 1.619623	 1.374626	 -4.854393	  1.634094 	 -0.010458
   35803:	1746677906	 61.692	 -0.997258	 -0.996906	 0.999552	 1.619624	 1.374674	 -4.854120	  1.634113 	 -0.010576
   35804:	1746677907	 61.753	 -0.997252	 -0.996903	 0.999544	 1.619619	 1.374656	 -4.854399	  1.634107 	 -0.009671
   35805:	1746677908	 62.322	 -0.997254	 -0.996909	 0.999549	 1.619669	 1.374664	 -4.854503	  1.634113 	 -0.011653
   35806:	1746677909	 61.569	 -0.997259	 -0.996899	 0.999550	 1.619636	 1.374619	 -4.854764	  1.634098 	 -0.010446
   35807:	1746677910	 61.584	 -0.997257	 -0.996909	 0.999541	 1.619649	 1.374655	 -4.854335	  1.634086 	 -0.011285
   35808:	1746677911	 61.246	 -0.997255	 -0.996902	 0.999564	 1.619648	 1.374634	 -4.854532	  1.634102 	 -0.010210
   35809:	1746677912	 61.953	 -0.997263	 -0.996904	 0.999547	 1.619649	 1.374638	 -4.854592	  1.634078 	 -0.011554
   35810:	1746677913	 61.830	 -0.997261	 -0.996911	 0.999539	 1.619655	 1.374650	 -4.854723	  1.634119 	 -0.012531
   35811:	1746677914	 61.276	 -0.997258	 -0.996900	 0.999542	 1.619627	 1.374672	 -4.854331	  1.634116 	 -0.008295
   35812:	1746677915	 61.615	 -0.997253	 -0.996902	 0.999540	 1.619625	 1.374659	 -4.854368	  1.634121 	 -0.009414
   35813:	1746677916	 62.076	 -0.997257	 -0.996898	 0.999547	 1.619648	 1.374654	 -4.854339	  1.634107 	 -0.011737
   35814:	1746677917	 61.030	 -0.997257	 -0.996902	 0.999537	 1.619641	 1.374656	 -4.854245	  1.634120 	 -0.009831
   35815:	1746677918	 62.584	 -0.997250	 -0.996900	 0.999548	 1.619637	 1.374656	 -4.854438	  1.634109 	 -0.011367
   35816:	1746677919	 61.399	 -0.997258	 -0.996908	 0.999556	 1.619629	 1.374663	 -4.854460	  1.634118 	 -0.010627
   35817:	1746677920	 62.384	 -0.997255	 -0.996906	 0.999535	 1.619616	 1.374678	 -4.854213	  1.634102 	 -0.009401
   35818:	1746677921	 60.815	 -0.997254	 -0.996904	 0.999531	 1.619645	 1.374703	 -4.853945	  1.634095 	 -0.010683
   35819:	1746677922	 62.122	 -0.997257	 -0.996906	 0.999541	 1.619647	 1.374690	 -4.854058	  1.634105 	 -0.011957
   35820:	1746677923	 61.845	 -0.997258	 -0.996911	 0.999537	 1.619638	 1.374692	 -4.854122	  1.634099 	 -0.011998
   35821:	1746677924	 61.861	 -0.997257	 -0.996912	 0.999542	 1.619634	 1.374683	 -4.854086	  1.634096 	 -0.013134
   35822:	1746677925	 61.292	 -0.997252	 -0.996904	 0.999542	 1.619651	 1.374675	 -4.854270	  1.634097 	 -0.011567
   35823:	1746677926	 61.492	 -0.997252	 -0.996909	 0.999561	 1.619641	 1.374679	 -4.854255	  1.634091 	 -0.010576
   35824:	1746677927	 61.953	 -0.997256	 -0.996906	 0.999542	 1.619636	 1.374684	 -4.854185	  1.634092 	 -0.011161
   35825:	1746677928	 61.768	 -0.997258	 -0.996915	 0.999536	 1.619632	 1.374658	 -4.854164	  1.634102 	 -0.011496
   35826:	1746677929	 61.861	 -0.997254	 -0.996906	 0.999553	 1.619647	 1.374679	 -4.854046	  1.634101 	 -0.013016
   35827:	1746677930	 61.922	 -0.997253	 -0.996908	 0.999555	 1.619646	 1.374688	 -4.854148	  1.634116 	 -0.012109
   35828:	1746677931	 61.953	 -0.997266	 -0.996913	 0.999545	 1.619655	 1.374669	 -4.854128	  1.634106 	 -0.010866
   35829:	1746677932	 61.722	 -0.997257	 -0.996913	 0.999545	 1.619639	 1.374632	 -4.854369	  1.634111 	 -0.011034
   35830:	1746677933	 62.215	 -0.997251	 -0.996901	 0.999553	 1.619637	 1.374653	 -4.854220	  1.634096 	 -0.009214
   35831:	1746677934	 61.538	 -0.997254	 -0.996898	 0.999541	 1.619632	 1.374635	 -4.854287	  1.634107 	 -0.011331
   35832:	1746677935	 61.522	 -0.997256	 -0.996909	 0.999534	 1.619627	 1.374615	 -4.854400	  1.634116 	 -0.008215
   35833:	1746677936	 61.676	 -0.997253	 -0.996909	 0.999545	 1.619629	 1.374668	 -4.854257	  1.634102 	 -0.011763
   35834:	1746677937	 61.569	 -0.997258	 -0.996905	 0.999551	 1.619632	 1.374658	 -4.854224	  1.634112 	 -0.011643
   35835:	1746677938	 61.046	 -0.997250	 -0.996900	 0.999553	 1.619620	 1.374613	 -4.854389	  1.634125 	 -0.009130
   35836:	1746677939	 61.830	 -0.997257	 -0.996909	 0.999536	 1.619639	 1.374640	 -4.854306	  1.634104 	 -0.010425
   35837:	1746677940	 61.461	 -0.997261	 -0.996907	 0.999552	 1.619651	 1.374641	 -4.854475	  1.634107 	 -0.010385
   35838:	1746677941	 61.522	 -0.997257	 -0.996914	 0.999534	 1.619651	 1.374648	 -4.854301	  1.634103 	 -0.012982
   35839:	1746677942	 61.276	 -0.997254	 -0.996910	 0.999548	 1.619643	 1.374644	 -4.854359	  1.634117 	 -0.011705
   35840:	1746677943	 61.169	 -0.997247	 -0.996902	 0.999559	 1.619619	 1.374646	 -4.854422	  1.634111 	 -0.009850
   35841:	1746677944	 61.830	 -0.997253	 -0.996909	 0.999542	 1.619639	 1.374656	 -4.854396	  1.634110 	 -0.012245
   35842:	1746677945	 61.369	 -0.997252	 -0.996905	 0.999539	 1.619629	 1.374679	 -4.854361	  1.634113 	 -0.011550
   35843:	1746677946	 61.907	 -0.997256	 -0.996906	 0.999553	 1.619642	 1.374691	 -4.854104	  1.634095 	 -0.012637
   35844:	1746677947	 61.153	 -0.997259	 -0.996915	 0.999559	 1.619639	 1.374647	 -4.854310	  1.634090 	 -0.011306
   35845:	1746677948	 61.584	 -0.997260	 -0.996907	 0.999557	 1.619645	 1.374679	 -4.854014	  1.634108 	 -0.011953
   35846:	1746677949	 61.522	 -0.997260	 -0.996908	 0.999544	 1.619637	 1.374626	 -4.854403	  1.634095 	 -0.012793
   35847:	1746677950	 61.569	 -0.997257	 -0.996906	 0.999557	 1.619644	 1.374653	 -4.854195	  1.634081 	 -0.010034
   35848:	1746677951	 61.061	 -0.997259	 -0.996912	 0.999560	 1.619652	 1.374640	 -4.854508	  1.634113 	 -0.010121
   35849:	1746677952	 61.353	 -0.997258	 -0.996905	 0.999539	 1.619634	 1.374615	 -4.854500	  1.634092 	 -0.010344
   35850:	1746677953	 61.892	 -0.997255	 -0.996907	 0.999549	 1.619638	 1.374634	 -4.854497	  1.634089 	 -0.012318
   35851:	1746677954	 61.538	 -0.997254	 -0.996906	 0.999557	 1.619641	 1.374619	 -4.854753	  1.634104 	 -0.009960
   35852:	1746677955	 61.815	 -0.997255	 -0.996899	 0.999556	 1.619629	 1.374618	 -4.854647	  1.634094 	 -0.009534
   35853:	1746677956	 61.399	 -0.997258	 -0.996909	 0.999536	 1.619642	 1.374656	 -4.854483	  1.634113 	 -0.009345
   35854:	1746677957	 61.845	 -0.997254	 -0.996903	 0.999557	 1.619653	 1.374667	 -4.854260	  1.634104 	 -0.012607
   35855:	1746677958	 61.338	 -0.997251	 -0.996901	 0.999547	 1.619623	 1.374651	 -4.854294	  1.634093 	 -0.010869
   35856:	1746677959	 61.799	 -0.997257	 -0.996903	 0.999551	 1.619655	 1.374645	 -4.854337	  1.634091 	 -0.009900
   35857:	1746677960	 61.676	 -0.997253	 -0.996906	 0.999544	 1.619612	 1.374641	 -4.854297	  1.634109 	 -0.010714
   35858:	1746677961	 61.015	 -0.997254	 -0.996903	 0.999555	 1.619633	 1.374665	 -4.854237	  1.634094 	 -0.012368
   35859:	1746677962	 62.015	 -0.997257	 -0.996906	 0.999553	 1.619631	 1.374667	 -4.854202	  1.634087 	 -0.010418
   35860:	1746677963	 61.569	 -0.997260	 -0.996908	 0.999545	 1.619636	 1.374677	 -4.854240	  1.634097 	 -0.010483
   35861:	1746677964	 62.076	 -0.997252	 -0.996902	 0.999547	 1.619635	 1.374665	 -4.854063	  1.634135 	 -0.010693
   35862:	1746677965	 61.569	 -0.997259	 -0.996904	 0.999544	 1.619650	 1.374717	 -4.853785	  1.634121 	 -0.011824
   35863:	1746677966	 61.907	 -0.997255	 -0.996900	 0.999535	 1.619633	 1.374655	 -4.854176	  1.634103 	 -0.010972
   35864:	1746677967	 61.830	 -0.997254	 -0.996899	 0.999538	 1.619635	 1.374670	 -4.853852	  1.634114 	 -0.014114
   35865:	1746677968	 61.461	 -0.997258	 -0.996909	 0.999545	 1.619634	 1.374669	 -4.854056	  1.634122 	 -0.009523
   35866:	1746677969	 61.092	 -0.997261	 -0.996914	 0.999545	 1.619640	 1.374698	 -4.853897	  1.634104 	 -0.009608
   35867:	1746677970	 61.645	 -0.997264	 -0.996908	 0.999545	 1.619644	 1.374670	 -4.854119	  1.634110 	 -0.009518
   35868:	1746677971	 61.845	 -0.997259	 -0.996911	 0.999553	 1.619634	 1.374678	 -4.854126	  1.634091 	 -0.010789
   35869:	1746677972	 61.061	 -0.997263	 -0.996917	 0.999559	 1.619634	 1.374700	 -4.854135	  1.634099 	 -0.011437
   35870:	1746677973	 62.091	 -0.997250	 -0.996902	 0.999553	 1.619625	 1.374661	 -4.854213	  1.634091 	 -0.010508
   35871:	1746677974	 61.768	 -0.997257	 -0.996910	 0.999550	 1.619626	 1.374661	 -4.854134	  1.634092 	 -0.011509
   35872:	1746677975	 62.015	 -0.997251	 -0.996904	 0.999551	 1.619634	 1.374655	 -4.854076	  1.634083 	 -0.010569
   35873:	1746677976	 61.861	 -0.997257	 -0.996910	 0.999552	 1.619621	 1.374646	 -4.854355	  1.634099 	 -0.012921
   35874:	1746677977	 61.123	 -0.997252	 -0.996902	 0.999526	 1.619619	 1.374682	 -4.854187	  1.634106 	 -0.010871
   35875:	1746677978	 62.322	 -0.997254	 -0.996902	 0.999560	 1.619633	 1.374661	 -4.854302	  1.634097 	 -0.009568
   35876:	1746677979	 61.784	 -0.997255	 -0.996904	 0.999550	 1.619644	 1.374686	 -4.854300	  1.634125 	 -0.010262
   35877:	1746677980	 62.153	 -0.997254	 -0.996906	 0.999545	 1.619642	 1.374664	 -4.854182	  1.634116 	 -0.009537
   35878:	1746677981	 61.830	 -0.997253	 -0.996904	 0.999548	 1.619639	 1.374686	 -4.854163	  1.634108 	 -0.011750
   35879:	1746677982	 61.046	 -0.997258	 -0.996909	 0.999553	 1.619627	 1.374613	 -4.854556	  1.634103 	 -0.008680
   35880:	1746677983	 61.984	 -0.997249	 -0.996903	 0.999556	 1.619631	 1.374630	 -4.854408	  1.634104 	 -0.011022
   35881:	1746677984	 61.861	 -0.997251	 -0.996902	 0.999556	 1.619627	 1.374639	 -4.854334	  1.634087 	 -0.010193
   35882:	1746677985	 61.768	 -0.997248	 -0.996899	 0.999545	 1.619641	 1.374669	 -4.854247	  1.634094 	 -0.013593
   35883:	1746677986	 61.107	 -0.997258	 -0.996901	 0.999527	 1.619622	 1.374673	 -4.854178	  1.634108 	 -0.009916
   35884:	1746677987	 61.092	 -0.997259	 -0.996900	 0.999532	 1.619646	 1.374653	 -4.854366	  1.634108 	 -0.010123
   35885:	1746677988	 60.876	 -0.997259	 -0.996902	 0.999543	 1.619647	 1.374636	 -4.854383	  1.634108 	 -0.010576
   35886:	1746677989	 61.584	 -0.997251	 -0.996904	 0.999536	 1.619644	 1.374648	 -4.854346	  1.634103 	 -0.008828
   35887:	1746677990	 61.492	 -0.997254	 -0.996900	 0.999556	 1.619627	 1.374650	 -4.854378	  1.634094 	 -0.012288
   35888:	1746677991	 61.768	 -0.997256	 -0.996900	 0.999535	 1.619623	 1.374664	 -4.854099	  1.634097 	 -0.009867
   35889:	1746677992	 61.738	 -0.997252	 -0.996894	 0.999549	 1.619628	 1.374670	 -4.854150	  1.634081 	 -0.012247
   35890:	1746677993	 61.830	 -0.997253	 -0.996900	 0.999535	 1.619641	 1.374647	 -4.854346	  1.634104 	 -0.012575
   35891:	1746677994	 61.215	 -0.997253	 -0.996908	 0.999545	 1.619640	 1.374661	 -4.854266	  1.634104 	 -0.011159
   35892:	1746677995	 61.153	 -0.997252	 -0.996899	 0.999554	 1.619626	 1.374642	 -4.854261	  1.634105 	 -0.009365
   35893:	1746677996	 62.414	 -0.997254	 -0.996904	 0.999541	 1.619631	 1.374619	 -4.854387	  1.634107 	 -0.011665
   35894:	1746677997	 62.076	 -0.997261	 -0.996908	 0.999542	 1.619663	 1.374630	 -4.854502	  1.634058 	 -0.011676
   35895:	1746677998	 61.645	 -0.997250	 -0.996903	 0.999556	 1.619635	 1.374661	 -4.854111	  1.634095 	 -0.010139
   35896:	1746677999	 61.722	 -0.997252	 -0.996903	 0.999552	 1.619631	 1.374641	 -4.854134	  1.634106 	 -0.010026
   35897:	1746678000	 61.276	 -0.997255	 -0.996905	 0.999543	 1.619636	 1.374664	 -4.854303	  1.634103 	 -0.011176
   35898:	1746678001	 61.338	 -0.997261	 -0.996909	 0.999548	 1.619642	 1.374649	 -4.854255	  1.634089 	 -0.009729
   35899:	1746678002	 61.984	 -0.997255	 -0.996904	 0.999524	 1.619637	 1.374674	 -4.854091	  1.634088 	 -0.010877
   35900:	1746678003	 61.030	 -0.997251	 -0.996904	 0.999521	 1.619637	 1.374635	 -4.854276	  1.634108 	 -0.011740
   35901:	1746678004	 61.184	 -0.997252	 -0.996904	 0.999568	 1.619642	 1.374664	 -4.854248	  1.634108 	 -0.011614
   35902:	1746678005	 61.892	 -0.997252	 -0.996904	 0.999545	 1.619650	 1.374676	 -4.853954	  1.634100 	 -0.010754
   35903:	1746678006	 61.353	 -0.997244	 -0.996904	 0.999546	 1.619623	 1.374663	 -4.854174	  1.634108 	 -0.009489
   35904:	1746678007	 61.661	 -0.997258	 -0.996908	 0.999552	 1.619634	 1.374662	 -4.854345	  1.634091 	 -0.009680
   35905:	1746678008	 62.261	 -0.997256	 -0.996913	 0.999539	 1.619625	 1.374675	 -4.854137	  1.634122 	 -0.010495
   35906:	1746678009	 61.153	 -0.997253	 -0.996903	 0.999549	 1.619620	 1.374646	 -4.854247	  1.634098 	 -0.008873
   35907:	1746678010	 61.522	 -0.997249	 -0.996906	 0.999543	 1.619634	 1.374643	 -4.854322	  1.634115 	 -0.011555
   35908:	1746678011	 61.246	 -0.997255	 -0.996909	 0.999527	 1.619655	 1.374663	 -4.854378	  1.634107 	 -0.014042
   35909:	1746678012	 61.445	 -0.997248	 -0.996902	 0.999545	 1.619606	 1.374617	 -4.854446	  1.634104 	 -0.008542
   35910:	1746678013	 60.615	 -0.997254	 -0.996900	 0.999547	 1.619611	 1.374611	 -4.854511	  1.634115 	 -0.009185
   35911:	1746678014	 61.768	 -0.997250	 -0.996911	 0.999531	 1.619620	 1.374629	 -4.854465	  1.634087 	 -0.008863
   35912:	1746678015	 62.138	 -0.997250	 -0.996902	 0.999548	 1.619614	 1.374624	 -4.854387	  1.634100 	 -0.009503
   35913:	1746678016	 61.722	 -0.997249	 -0.996901	 0.999545	 1.619625	 1.374615	 -4.854570	  1.634097 	 -0.013160
   35914:	1746678017	 61.276	 -0.997248	 -0.996907	 0.999551	 1.619617	 1.374628	 -4.854436	  1.634104 	 -0.008676
   35915:	1746678018	 61.707	 -0.997249	 -0.996904	 0.999539	 1.619618	 1.374619	 -4.854396	  1.634105 	 -0.010478
   35916:	1746678019	 61.922	 -0.997246	 -0.996902	 0.999538	 1.619599	 1.374645	 -4.854316	  1.634111 	 -0.006145
   35917:	1746678020	 61.922	 -0.997249	 -0.996902	 0.999543	 1.619621	 1.374644	 -4.854223	  1.634097 	 -0.011415
   35918:	1746678021	 61.507	 -0.997252	 -0.996908	 0.999534	 1.619615	 1.374652	 -4.854089	  1.634096 	 -0.010491
   35919:	1746678022	 61.922	 -0.997251	 -0.996907	 0.999552	 1.619626	 1.374677	 -4.854103	  1.634109 	 -0.009180
   35920:	1746678023	 61.430	 -0.997255	 -0.996905	 0.999540	 1.619624	 1.374651	 -4.854240	  1.634088 	 -0.010890
   35921:	1746678024	 61.415	 -0.997256	 -0.996906	 0.999534	 1.619626	 1.374647	 -4.854351	  1.634080 	 -0.010280
   35922:	1746678025	 61.553	 -0.997252	 -0.996905	 0.999540	 1.619605	 1.374662	 -4.854188	  1.634111 	 -0.011044
   35923:	1746678026	 61.815	 -0.997250	 -0.996911	 0.999543	 1.619619	 1.374664	 -4.854110	  1.634097 	 -0.009155
   35924:	1746678027	 61.522	 -0.997254	 -0.996907	 0.999534	 1.619638	 1.374655	 -4.854310	  1.634094 	 -0.011311
   35925:	1746678028	 61.784	 -0.997251	 -0.996902	 0.999539	 1.619632	 1.374640	 -4.854033	  1.634095 	 -0.008831
   35926:	1746678029	 61.676	 -0.997245	 -0.996902	 0.999533	 1.619634	 1.374690	 -4.853866	  1.634089 	 -0.011617
   35927:	1746678030	 61.153	 -0.997260	 -0.996908	 0.999541	 1.619630	 1.374653	 -4.854063	  1.634081 	 -0.011197
   35928:	1746678031	 61.784	 -0.997249	 -0.996905	 0.999537	 1.619626	 1.374644	 -4.854121	  1.634094 	 -0.010868
   35929:	1746678032	 62.199	 -0.997249	 -0.996906	 0.999525	 1.619622	 1.374627	 -4.854215	  1.634088 	 -0.010728
   35930:	1746678033	 61.830	 -0.997247	 -0.996903	 0.999536	 1.619625	 1.374659	 -4.854130	  1.634109 	 -0.009711
   35931:	1746678034	 61.399	 -0.997250	 -0.996903	 0.999542	 1.619598	 1.374653	 -4.854294	  1.634102 	 -0.008459
   35932:	1746678035	 60.707	 -0.997243	 -0.996900	 0.999557	 1.619615	 1.374634	 -4.854220	  1.634089 	 -0.008668
   35933:	1746678036	 61.476	 -0.997259	 -0.996916	 0.999553	 1.619636	 1.374645	 -4.854364	  1.634100 	 -0.010033
   35934:	1746678037	 61.630	 -0.997255	 -0.996899	 0.999534	 1.619615	 1.374656	 -4.854105	  1.634089 	 -0.009134
   35935:	1746678038	 61.276	 -0.997250	 -0.996897	 0.999551	 1.619609	 1.374634	 -4.854207	  1.634084 	 -0.009838
   35936:	1746678039	 61.922	 -0.997255	 -0.996911	 0.999551	 1.619639	 1.374678	 -4.854165	  1.634100 	 -0.011841
   35937:	1746678040	 61.538	 -0.997257	 -0.996908	 0.999532	 1.619632	 1.374651	 -4.854184	  1.634096 	 -0.011523
   35938:	1746678041	 61.768	 -0.997254	 -0.996906	 0.999553	 1.619638	 1.374642	 -4.854438	  1.634101 	 -0.013931
   35939:	1746678042	 61.107	 -0.997256	 -0.996910	 0.999526	 1.619636	 1.374668	 -4.854135	  1.634108 	 -0.013012
   35940:	1746678043	 61.476	 -0.997253	 -0.996902	 0.999543	 1.619642	 1.374646	 -4.854127	  1.634109 	 -0.011434
   35941:	1746678044	 61.768	 -0.997245	 -0.996899	 0.999542	 1.619628	 1.374676	 -4.853954	  1.634089 	 -0.011526
   35942:	1746678045	 61.338	 -0.997260	 -0.996908	 0.999555	 1.619627	 1.374647	 -4.854356	  1.634092 	 -0.010197
   35943:	1746678046	 61.953	 -0.997253	 -0.996908	 0.999525	 1.619615	 1.374661	 -4.854101	  1.634108 	 -0.010257
   35944:	1746678047	 62.076	 -0.997251	 -0.996903	 0.999557	 1.619618	 1.374625	 -4.854413	  1.634103 	 -0.008380
   35945:	1746678048	 61.184	 -0.997249	 -0.996906	 0.999554	 1.619610	 1.374620	 -4.854580	  1.634100 	 -0.010309
   35946:	1746678049	 61.722	 -0.997253	 -0.996904	 0.999550	 1.619619	 1.374640	 -4.854215	  1.634092 	 -0.009651
   35947:	1746678050	 61.953	 -0.997250	 -0.996906	 0.999524	 1.619614	 1.374626	 -4.854474	  1.634106 	 -0.009459
   35948:	1746678051	 61.415	 -0.997256	 -0.996902	 0.999542	 1.619644	 1.374676	 -4.854214	  1.634100 	 -0.011417
   35949:	1746678052	 61.953	 -0.997254	 -0.996896	 0.999561	 1.619611	 1.374653	 -4.854205	  1.634102 	 -0.010237
   35950:	1746678053	 61.522	 -0.997255	 -0.996900	 0.999557	 1.619632	 1.374634	 -4.854259	  1.634094 	 -0.013600
   35951:	1746678054	 61.230	 -0.997255	 -0.996898	 0.999554	 1.619611	 1.374616	 -4.854326	  1.634105 	 -0.010083
   35952:	1746678055	 61.615	 -0.997254	 -0.996900	 0.999537	 1.619636	 1.374624	 -4.854256	  1.634104 	 -0.011078
   35953:	1746678056	 60.477	 -0.997246	 -0.996896	 0.999550	 1.619598	 1.374594	 -4.854383	  1.634088 	 -0.010258
   35954:	1746678057	 61.768	 -0.997254	 -0.996901	 0.999543	 1.619621	 1.374642	 -4.854446	  1.634097 	 -0.010585
   35955:	1746678058	 61.538	 -0.997253	 -0.996898	 0.999535	 1.619617	 1.374655	 -4.854122	  1.634091 	 -0.009228
   35956:	1746678059	 60.999	 -0.997251	 -0.996897	 0.999550	 1.619623	 1.374679	 -4.854015	  1.634108 	 -0.009563
   35957:	1746678060	 62.399	 -0.997259	 -0.996902	 0.999531	 1.619632	 1.374631	 -4.854322	  1.634101 	 -0.009874
   35958:	1746678061	 61.153	 -0.997251	 -0.996900	 0.999544	 1.619639	 1.374629	 -4.854307	  1.634109 	 -0.010572
   35959:	1746678062	 61.707	 -0.997254	 -0.996900	 0.999540	 1.619605	 1.374617	 -4.854415	  1.634111 	 -0.007686
   35960:	1746678063	 61.553	 -0.997250	 -0.996902	 0.999547	 1.619613	 1.374634	 -4.854573	  1.634094 	 -0.011315
   35961:	1746678064	 61.184	 -0.997254	 -0.996903	 0.999539	 1.619614	 1.374653	 -4.854308	  1.634103 	 -0.011815
   35962:	1746678065	 61.430	 -0.997249	 -0.996898	 0.999556	 1.619626	 1.374648	 -4.854512	  1.634088 	 -0.011167
   35963:	1746678066	 61.907	 -0.997255	 -0.996906	 0.999537	 1.619603	 1.374651	 -4.854384	  1.634099 	 -0.010324
   35964:	1746678067	 61.461	 -0.997256	 -0.996906	 0.999558	 1.619645	 1.374637	 -4.854247	  1.634079 	 -0.013430
   35965:	1746678068	 61.599	 -0.997261	 -0.996908	 0.999534	 1.619644	 1.374645	 -4.854335	  1.634091 	 -0.011199
   35966:	1746678069	 61.507	 -0.997255	 -0.996906	 0.999545	 1.619615	 1.374639	 -4.854217	  1.634098 	 -0.008921
   35967:	1746678070	 61.276	 -0.997251	 -0.996912	 0.999542	 1.619628	 1.374639	 -4.854410	  1.634089 	 -0.008846
   35968:	1746678071	 62.091	 -0.997246	 -0.996900	 0.999546	 1.619625	 1.374608	 -4.854554	  1.634076 	 -0.009733
   35969:	1746678072	 61.907	 -0.997256	 -0.996911	 0.999539	 1.619624	 1.374650	 -4.854383	  1.634093 	 -0.011429
   35970:	1746678073	 61.369	 -0.997263	 -0.996917	 0.999544	 1.619640	 1.374664	 -4.854169	  1.634094 	 -0.012997
   35971:	1746678074	 61.738	 -0.997255	 -0.996905	 0.999540	 1.619647	 1.374616	 -4.854562	  1.634095 	 -0.012164
   35972:	1746678075	 62.338	 -0.997249	 -0.996903	 0.999556	 1.619622	 1.374564	 -4.854787	  1.634102 	 -0.010018
   35973:	1746678076	 61.738	 -0.997257	 -0.996906	 0.999538	 1.619605	 1.374642	 -4.854342	  1.634100 	 -0.011204
   35974:	1746678077	 61.338	 -0.997264	 -0.996905	 0.999543	 1.619629	 1.374645	 -4.854294	  1.634085 	 -0.011613
   35975:	1746678078	 61.476	 -0.997257	 -0.996908	 0.999551	 1.619626	 1.374642	 -4.854342	  1.634109 	 -0.011654
   35976:	1746678079	 60.723	 -0.997253	 -0.996907	 0.999547	 1.619625	 1.374634	 -4.854229	  1.634083 	 -0.009598
